	Force Plate 1												Force Plate 2
Sample #	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z
11	303.398096	151.249955	0.000000	254.000000	232.000000	0.000000	-7.703400	-8.524800	565.778208	-45686.615891	-27948.366280	-984.759959	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.381140	3.188500	49.647894	-193.844808	-296.112870
12	302.337161	150.130051	0.000000	254.000000	232.000000	0.000000	-7.703400	-9.523800	553.268008	-45296.023814	-26743.404558	-1140.255045	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.246620	3.006300	-67.030097	-144.848256	-156.149695
13	300.915222	149.756072	0.000000	254.000000	232.000000	0.000000	-10.145400	-9.124200	545.867608	-44894.296414	-25609.499844	-1144.304663	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.807120	3.097400	-51.297637	-229.610920	-264.363161
14	299.854918	150.284540	0.000000	254.000000	232.000000	0.000000	-12.143400	-5.039400	548.246308	-44800.199438	-25139.789234	-779.791783	0	0	0	765.000000	232.000000	0.000000	0.045120	-0.179360	2.824100	-73.730731	-296.656711	-188.415973
15	297.611593	152.700935	0.000000	254.000000	232.000000	0.000000	-11.965800	-5.194800	561.108908	-44495.411654	-24470.853409	-446.435418	0	0	0	765.000000	232.000000	0.000000	0.586560	0.067260	3.279600	-186.302480	-186.526157	-263.206891
16	295.199777	154.855527	0.000000	254.000000	232.000000	0.000000	-10.545000	-6.837600	569.390308	-43925.315283	-23458.753799	-24.277618	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.201780	2.095300	10.121703	-230.187286	-242.124481
17	293.189280	156.916462	0.000000	254.000000	232.000000	0.000000	-9.124200	-6.127200	575.733508	-43228.108886	-22562.581649	-15.693090	0	0	0	765.000000	232.000000	0.000000	0.699360	-0.112100	2.550800	-24.101803	-199.457048	-301.018340
18	291.819909	160.211278	0.000000	254.000000	232.000000	0.000000	-7.969800	-10.989000	583.045808	-41856.113291	-22050.739376	-806.716196	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.067260	3.644000	-172.901213	-405.695091	-317.212348
19	290.888962	162.955900	0.000000	254.000000	232.000000	0.000000	-6.060600	-16.583400	587.362708	-40553.929735	-21667.200609	-1775.612792	0	0	0	765.000000	232.000000	0.000000	0.135360	0.134520	3.461800	107.093014	-263.283590	-268.679958
20	289.676292	165.992599	0.000000	254.000000	232.000000	0.000000	-5.616600	-19.824600	590.534308	-38979.634891	-21068.074572	-2579.976227	0	0	0	765.000000	232.000000	0.000000	0.609120	0.156940	4.281700	4.440616	-254.420938	-203.937189
21	288.529778	168.004331	0.000000	254.000000	232.000000	0.000000	-5.661000	-22.044600	585.512608	-37470.271201	-20217.620630	-3028.735874	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.201780	4.008400	-18.763952	-94.613144	-226.052038
22	287.172382	170.007924	0.000000	254.000000	232.000000	0.000000	-6.327000	-20.246400	594.939308	-36881.522943	-19735.553812	-3197.673187	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.089680	3.826200	-98.782825	-236.368344	-204.400637
23	286.769075	169.684717	0.000000	254.000000	232.000000	0.000000	-7.659000	-14.319000	614.938008	-38320.035890	-20150.949697	-2628.954257	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.067260	3.552900	-50.894854	-258.592683	-231.132716
24	285.788132	169.062650	0.000000	254.000000	232.000000	0.000000	-8.103000	-8.724600	629.650709	-39628.546766	-20015.419766	-1953.684083	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.022420	3.370700	-95.995565	-272.811790	-306.412859
25	285.536035	168.993210	0.000000	254.000000	232.000000	0.000000	-9.523800	-4.306800	650.794709	-41004.485521	-20523.484928	-1287.038841	0	0	0	765.000000	232.000000	0.000000	0.541440	0.000000	3.644000	36.123014	-288.669973	-290.192203
26	285.307251	170.056784	0.000000	254.000000	232.000000	0.000000	-9.368400	-3.552000	675.110309	-41818.503445	-21135.847978	-993.756409	0	0	0	765.000000	232.000000	0.000000	0.451200	0.112100	4.099500	-72.289209	-483.230825	-343.873543
27	284.794543	170.690884	0.000000	254.000000	232.000000	0.000000	-8.547000	-2.397600	691.496910	-42395.063977	-21294.331100	-829.527499	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.022420	4.646100	147.454519	-365.970954	-247.187394
28	284.003032	172.027885	0.000000	254.000000	232.000000	0.000000	-6.882000	-2.641800	705.592910	-42315.898956	-21169.926332	-776.459336	0	0	0	765.000000	232.000000	0.000000	0.022560	0.112100	3.917300	124.811511	-240.625918	-209.593998
29	282.927097	173.421669	0.000000	254.000000	232.000000	0.000000	-4.351200	-4.995000	715.460110	-41910.458893	-20696.183853	-878.948974	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.246620	2.824100	-123.254166	-393.575319	-177.617354
30	282.094772	174.982658	0.000000	254.000000	232.000000	0.000000	-1.887000	-8.880000	723.477210	-41250.747853	-20325.927008	-1083.539417	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.493240	3.461800	45.190006	-309.667537	-263.951439
31	281.036970	176.715299	0.000000	254.000000	232.000000	0.000000	-0.488400	-15.451200	727.529810	-40221.267681	-19670.201588	-1572.208495	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.067260	3.826200	-107.294745	-328.678519	-220.525155
32	280.100055	178.341553	0.000000	254.000000	232.000000	0.000000	-0.333000	-22.155600	726.913110	-39005.028784	-18972.471980	-2087.319358	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.156940	3.006300	-166.754577	-190.356289	-177.477327
33	279.355765	180.406073	0.000000	254.000000	232.000000	0.000000	-1.509600	-26.129399	734.489710	-37895.208421	-18623.548788	-2531.295566	0	0	0	765.000000	232.000000	0.000000	0.045120	-0.179360	2.368600	57.798686	-183.248005	-209.927172
34	278.865288	182.307735	0.000000	254.000000	232.000000	0.000000	-2.109000	-29.770199	744.445010	-36993.158909	-18510.839370	-2948.729423	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.291460	2.277500	-12.195341	-280.059752	-306.737151
35	278.477847	183.634421	0.000000	254.000000	232.000000	0.000000	-2.553000	-31.257599	747.969010	-36175.954398	-18308.670633	-3299.687745	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.358720	2.824100	22.511833	-185.762995	-204.646556
36	277.973655	184.224667	0.000000	254.000000	232.000000	0.000000	-3.241200	-32.966999	752.021610	-35928.082653	-18028.706424	-3672.810572	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.022420	3.735100	-39.841826	-44.862678	-327.950184
37	277.684307	184.713593	0.000000	254.000000	232.000000	0.000000	-4.062600	-33.632999	754.047910	-35656.216309	-17859.102570	-4045.993562	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.425980	3.188500	0.994938	-363.156415	-258.520868
38	277.021278	184.796775	0.000000	254.000000	232.000000	0.000000	-3.729600	-34.809599	754.576510	-35618.444657	-17371.315249	-4348.217720	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.807120	2.915200	-23.080109	-403.088380	-285.830821
39	275.449565	184.816415	0.000000	254.000000	232.000000	0.000000	-3.352200	-37.873199	760.655410	-35890.448882	-16315.727638	-4583.623686	0	0	0	765.000000	232.000000	0.000000	-0.022560	-0.538080	4.463900	-31.996959	-239.515250	-307.174475
40	273.881697	184.205460	0.000000	254.000000	232.000000	0.000000	-2.775000	-41.291999	766.029511	-36612.028369	-15229.966839	-4730.136198	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.022420	3.279600	35.393194	-329.142132	-333.301859
41	271.781720	182.626707	0.000000	254.000000	232.000000	0.000000	-2.863800	-42.446399	773.782311	-38204.181001	-13759.180065	-4378.873292	0	0	0	765.000000	232.000000	0.000000	0.676800	-0.067260	4.281700	-60.558570	-266.454882	-327.863450
42	269.926631	180.415475	0.000000	254.000000	232.000000	0.000000	-1.265400	-40.514999	792.900011	-40901.370256	-12628.225652	-4419.312526	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.313880	2.004200	99.628468	-182.402369	-301.324693
43	268.209897	178.554240	0.000000	254.000000	232.000000	0.000000	0.821400	-39.027599	811.224811	-43356.526272	-11527.420934	-4099.756696	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.269040	2.915200	101.017780	-202.283373	-242.116296
44	265.979472	176.445016	0.000000	254.000000	232.000000	0.000000	2.397600	-37.562399	826.730411	-45928.994678	-9903.793747	-3464.514722	0	0	0	765.000000	232.000000	0.000000	0.473760	0.134520	2.824100	32.279970	-153.393681	-279.304936
45	263.130657	174.796640	0.000000	254.000000	232.000000	0.000000	3.862800	-36.274799	842.940812	-48219.046939	-7696.603030	-2731.449112	0	0	0	765.000000	232.000000	0.000000	0.135360	0.067260	4.646100	-36.711556	-377.547179	-263.381054
46	260.341723	173.229951	0.000000	254.000000	232.000000	0.000000	5.883000	-35.919599	858.622612	-50461.293278	-5445.146338	-2153.981040	0	0	0	765.000000	232.000000	0.000000	0.631680	-0.022420	3.097400	166.817117	-253.907668	-225.650070
47	258.039824	171.986651	0.000000	254.000000	232.000000	0.000000	7.636800	-34.298999	873.775812	-52438.212658	-3529.900838	-1492.112578	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.112100	5.283800	-6.391942	-326.237571	-295.814703
48	256.758467	170.848344	0.000000	254.000000	232.000000	0.000000	8.280600	-30.302999	897.034212	-54855.127906	-2474.439473	-1092.494907	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.313880	3.006300	-79.023934	-437.545243	-231.413293
49	255.718617	169.883925	0.000000	254.000000	232.000000	0.000000	9.901200	-26.995199	922.318913	-57290.830845	-1585.113233	-421.848110	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.224200	3.006300	8.899578	-102.196827	-247.502455
50	254.703315	168.895704	0.000000	254.000000	232.000000	0.000000	13.342200	-22.577400	946.810713	-59747.823765	-665.905819	101.706311	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.044840	1.822000	-96.268245	-223.964163	-177.371958
51	254.053017	169.028218	0.000000	254.000000	232.000000	0.000000	17.649000	-20.579400	983.107914	-61908.057015	-52.121578	718.647805	0	0	0	765.000000	232.000000	0.000000	0.631680	-0.089680	4.099500	60.612474	-311.520334	-257.995766
52	253.609708	169.497514	0.000000	254.000000	232.000000	0.000000	21.467400	-23.865000	1022.400514	-63902.574146	399.034551	1278.312454	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.022420	3.370700	-11.553969	-467.943115	-257.942994
53	253.417134	169.872942	0.000000	254.000000	232.000000	0.000000	25.485599	-25.929599	1063.895615	-66096.704441	620.108543	1811.174458	0	0	0	765.000000	232.000000	0.000000	0.676800	-0.336300	2.915200	-61.094449	-133.165171	-338.934634
54	253.956437	170.324798	0.000000	254.000000	232.000000	0.000000	29.326199	-27.416999	1113.584015	-68680.518754	48.511078	2086.211356	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.112100	4.008400	50.394760	-226.528810	-134.428454
55	254.758905	171.040565	0.000000	254.000000	232.000000	0.000000	31.279799	-30.991199	1169.351316	-71282.995161	-887.427116	2410.640424	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.470820	3.097400	-169.594047	-258.058381	-339.162092
56	255.166928	170.821309	0.000000	254.000000	232.000000	0.000000	31.990199	-32.212199	1220.625517	-74676.271176	-1424.382115	2841.778801	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.381140	2.733000	-109.677076	-252.146592	-242.404536
57	256.204168	170.610152	0.000000	254.000000	232.000000	0.000000	30.946799	-31.612799	1268.111418	-77849.167541	-2795.130987	3188.623457	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.448400	3.370700	131.407724	-249.848676	-333.749285
58	257.495518	170.381993	0.000000	254.000000	232.000000	0.000000	27.772199	-36.341399	1320.707118	-81379.340833	-4616.555837	3616.277317	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.089680	3.370700	-107.989401	-310.207732	-236.676145
59	258.257966	169.373962	0.000000	254.000000	232.000000	0.000000	22.732800	-35.586599	1364.669019	-85463.813245	-5810.714325	4919.483878	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.201780	2.733000	0.493151	-250.852483	-285.042383
60	258.330797	167.707479	0.000000	254.000000	232.000000	0.000000	18.559200	-32.767199	1400.966219	-90071.650118	-6067.300256	5942.338746	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.358720	3.552900	-34.063882	-266.247054	-253.003215
61	258.652141	166.924430	0.000000	254.000000	232.000000	0.000000	17.693400	-37.739999	1438.849220	-93633.932414	-6693.728940	6480.733105	0	0	0	765.000000	232.000000	0.000000	0.270720	0.089680	4.372800	151.912408	-231.982879	-247.169107
62	258.645342	165.329420	0.000000	254.000000	232.000000	0.000000	16.960800	-42.224399	1471.181920	-98084.552475	-6834.143086	6627.905068	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.448400	4.008400	93.631974	-303.530242	-210.094718
63	258.655449	162.863168	0.000000	254.000000	232.000000	0.000000	18.625800	-37.118399	1492.942621	-103217.323619	-6950.317649	6613.870212	0	0	0	765.000000	232.000000	0.000000	-0.112800	-0.089680	3.006300	4.740052	-262.520428	-274.416535
64	258.757538	160.433636	0.000000	254.000000	232.000000	0.000000	20.002200	-36.807599	1509.241121	-108010.900157	-7180.271960	5733.494444	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.313880	3.370700	-41.634994	-153.158928	-290.595217
65	259.272668	158.354078	0.000000	254.000000	232.000000	0.000000	21.978000	-38.117399	1518.227321	-111811.250184	-8005.109264	4804.248428	0	0	0	765.000000	232.000000	0.000000	0.360960	0.156940	2.550800	-13.656055	-280.380333	-273.944378
66	259.528318	156.011293	0.000000	254.000000	232.000000	0.000000	19.180800	-37.340399	1524.482421	-115843.447259	-8427.822851	3631.195732	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.156940	3.552900	-176.347964	-325.083140	-295.858592
67	259.713261	153.636476	0.000000	254.000000	232.000000	0.000000	17.893200	-38.561399	1518.139221	-118966.738810	-8673.525534	2484.708698	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.022420	2.459700	-1.819923	-288.156704	-220.298394
68	259.681723	151.064362	0.000000	254.000000	232.000000	0.000000	15.451200	-41.136599	1508.712521	-122108.610533	-8572.086857	1036.272008	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.358720	3.552900	-109.123078	-202.155480	-274.496998
69	259.387312	147.958494	0.000000	254.000000	232.000000	0.000000	12.631800	-40.115399	1496.026121	-125728.288078	-8059.559809	201.023675	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.022420	3.552900	-96.065894	-278.928053	-290.314292
70	258.733546	144.227233	0.000000	254.000000	232.000000	0.000000	11.721600	-38.627999	1478.846620	-129802.459891	-7000.187887	-1110.211083	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.313880	2.459700	61.923047	-170.026812	-231.448126
71	258.777951	140.316680	0.000000	254.000000	232.000000	0.000000	13.475400	-35.253599	1454.619120	-133364.310419	-6950.099004	-2479.848003	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.425980	3.188500	38.524537	-277.624697	-177.862576
72	258.458474	136.126545	0.000000	254.000000	232.000000	0.000000	11.721600	-26.551199	1430.303520	-137128.140239	-6376.970815	-3689.277326	0	0	0	765.000000	232.000000	0.000000	0.699360	0.022420	2.459700	-28.226164	-302.818392	-220.193548
73	258.366431	132.478923	0.000000	254.000000	232.000000	0.000000	13.098000	-20.512800	1403.433019	-139671.165199	-6127.993631	-4810.141312	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.269040	3.279600	63.347524	-221.294355	-188.434086
74	257.982353	129.007911	0.000000	254.000000	232.000000	0.000000	13.320000	-16.849800	1376.914919	-141811.344210	-5483.361713	-5895.053244	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.336300	2.368600	-182.854656	-216.722093	-279.970414
75	257.759588	126.519314	0.000000	254.000000	232.000000	0.000000	12.876000	-12.987000	1351.454019	-142552.296943	-5080.910062	-6304.224583	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.112100	3.097400	-5.547991	-216.929921	-241.975746
76	257.768681	124.280691	0.000000	254.000000	232.000000	0.000000	10.278600	-11.854800	1330.045718	-143271.605612	-5012.517535	-6708.355630	0	0	0	765.000000	232.000000	0.000000	0.586560	-0.381140	3.188500	-72.323300	-139.388294	-236.843865
77	258.378367	122.175475	0.000000	254.000000	232.000000	0.000000	7.215000	-9.790200	1307.668318	-143614.052291	-5725.452125	-6730.209669	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.425980	4.099500	-74.415904	-225.759756	-290.761543
78	258.898683	119.938370	0.000000	254.000000	232.000000	0.000000	3.374400	-7.503600	1289.872118	-144545.172021	-6318.675021	-6520.805484	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.493240	2.733000	-29.587874	-257.402080	-237.105980
79	260.055538	117.736014	0.000000	254.000000	232.000000	0.000000	2.220000	-3.840600	1277.802418	-146006.797543	-7737.781715	-5614.116469	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.022420	3.644000	54.017334	-218.446998	-241.861843
80	260.459485	114.197914	0.000000	254.000000	232.000000	0.000000	0.821400	1.731600	1274.014118	-150081.520197	-8229.475085	-4849.777460	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.022420	3.188500	129.252354	-283.756099	-274.128643
81	261.481562	110.588437	0.000000	254.000000	232.000000	0.000000	-0.133200	8.635800	1267.494717	-153888.514252	-9482.840379	-3472.212688	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.022420	4.828300	-96.558198	-346.267500	-333.336692
82	261.712118	106.844774	0.000000	254.000000	232.000000	0.000000	-2.308800	15.806400	1271.547318	-159140.792441	-9806.322779	-2267.810560	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.134520	4.099500	49.489117	-272.790758	-344.197661
83	262.186455	102.942648	0.000000	254.000000	232.000000	0.000000	-0.510600	23.465400	1273.045018	-164295.819173	-10421.725251	-1019.692916	0	0	0	765.000000	232.000000	0.000000	0.180480	0.156940	4.008400	-117.425084	-275.082781	-284.769643
84	261.737373	98.764044	0.000000	254.000000	232.000000	0.000000	2.508600	32.212199	1279.652518	-170495.726967	-9901.148208	268.129030	0	0	0	765.000000	232.000000	0.000000	0.428640	0.044840	2.095300	113.520967	-282.473775	-295.560947
85	261.892496	95.192766	0.000000	254.000000	232.000000	0.000000	7.215000	42.379799	1283.088418	-175535.777124	-10126.769858	1702.227057	0	0	0	765.000000	232.000000	0.000000	0.225600	-0.044840	2.915200	-134.219819	-331.989489	-295.744515
86	261.594353	92.208888	0.000000	254.000000	232.000000	0.000000	8.724600	53.035799	1293.396118	-180805.281160	-9822.506369	2390.085424	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.022420	2.459700	-86.261519	-234.994300	-214.981551
87	262.122489	89.595274	0.000000	254.000000	232.000000	0.000000	9.301800	61.382999	1293.043718	-184135.536817	-10502.732847	3242.756671	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.291460	3.097400	43.782575	-209.046690	-220.753309
88	262.151986	87.640424	0.000000	254.000000	232.000000	0.000000	11.299800	71.550599	1299.739318	-187629.816484	-10595.457201	3539.408624	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.067260	1.093200	-134.387006	-332.480027	-177.433089
89	262.670418	85.690554	0.000000	254.000000	232.000000	0.000000	14.851800	82.406398	1295.951018	-189609.875999	-11236.437072	3564.588561	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.269040	2.915200	54.105782	-155.023511	-209.945286
90	262.589004	84.172020	0.000000	254.000000	232.000000	0.000000	16.516800	95.681998	1296.127218	-191603.867943	-11132.441289	3465.445135	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.538080	4.008400	-144.409931	-209.468238	-237.088912
91	263.327915	82.563348	0.000000	254.000000	232.000000	0.000000	18.004200	111.443998	1288.110118	-192490.862823	-12015.381896	3881.753896	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.112100	3.370700	-43.183083	-217.250502	-301.131546
92	263.594253	81.062172	0.000000	254.000000	232.000000	0.000000	17.427000	127.871997	1284.057518	-193812.853161	-12319.573250	4311.705683	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.358720	3.552900	-52.828681	-174.583934	-279.961880
93	264.642956	79.687355	0.000000	254.000000	232.000000	0.000000	18.093000	146.764197	1270.842518	-193565.385039	-13525.520655	4772.357775	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.089680	2.459700	-145.167353	-276.122760	-322.581614
94	265.155119	77.958180	0.000000	254.000000	232.000000	0.000000	16.738800	165.967197	1255.953617	-193469.380997	-14010.312424	4975.528527	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.022420	2.550800	26.292111	-148.464667	-247.361557
95	266.475418	76.715517	0.000000	254.000000	232.000000	0.000000	18.204000	182.328596	1226.352017	-190433.439366	-15299.254179	5382.903221	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.246620	2.733000	83.193789	-46.314958	-301.298046
96	267.386832	75.220459	0.000000	254.000000	232.000000	0.000000	16.849800	185.325596	1176.399316	-184435.344974	-15748.260251	5569.590454	0	0	0	765.000000	232.000000	0.000000	0.180480	0.022420	2.459700	-18.843764	-216.828954	-279.549635
97	269.816045	73.050031	0.000000	254.000000	232.000000	0.000000	16.028400	169.252797	1081.251315	-171864.862521	-17101.119290	5877.725034	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.448400	2.368600	150.559334	-203.812235	-204.847540
98	271.576137	70.442353	0.000000	254.000000	232.000000	0.000000	13.342200	136.352397	950.158513	-153505.374111	-16700.115910	5738.587146	0	0	0	765.000000	232.000000	0.000000	-0.045120	-0.515660	4.190600	-96.697784	-370.005560	-339.423685
99	274.866233	66.422401	0.000000	254.000000	232.000000	0.000000	16.472400	85.514398	758.805310	-125641.161149	-15833.408239	6075.481413	0	0	0	765.000000	232.000000	0.000000	0.406080	0.067260	3.552900	104.446413	-226.870423	-236.387557
100	281.451352	61.358547	0.000000	254.000000	232.000000	0.000000	17.182800	13.120200	518.116107	-88412.085532	-14222.987739	6236.723635	0	0	0	765.000000	232.000000	0.000000	0.586560	0.022420	4.281700	83.659339	-375.825628	-257.881689
101	319.251720	49.228116	0.000000	254.000000	232.000000	0.000000	21.001200	-53.945999	224.919303	-41108.924836	-14676.371490	4992.375663	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.022420	3.279600	82.305191	-302.675360	-188.083843
102	411.368185	22.125374	0.000000	254.000000	232.000000	0.000000	5.550000	-12.276600	23.963200	-5029.267706	-3771.045351	-2049.134201	0	0	0	765.000000	232.000000	0.000000	0.586560	0.134520	4.008400	-99.530764	-300.255444	-268.505795
103	0	0	0	254.000000	232.000000	0.000000	3.596400	1.420800	-2.643000	-172.784895	-768.166402	-134.093039	0	0	0	765.000000	232.000000	0.000000	0.383520	0.336300	3.461800	77.397726	-263.512450	-262.969681
104	0	0	0	254.000000	232.000000	0.000000	2.597400	0.954600	1.497700	-771.019825	-320.825583	-293.900924	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.515660	3.279600	-21.286941	-244.486328	-274.724630
105	0	0	0	254.000000	232.000000	0.000000	3.529800	0.444000	-1.762000	-194.192844	-601.297940	-249.573245	0	0	0	765.000000	232.000000	0.000000	0.248160	0.224200	2.915200	16.961922	-267.022001	-284.664623
106	0	0	0	254.000000	232.000000	0.000000	2.442000	0.621600	-0.088100	-717.630222	-333.744668	-373.857092	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.448400	3.826200	-28.268892	-343.987262	-274.785064
107	0	0	0	254.000000	232.000000	0.000000	3.796200	0.799200	-0.969100	-111.587176	-689.564418	-89.628274	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.358720	3.917300	-34.204540	-341.924098	-253.003215
108	0	0	0	254.000000	232.000000	0.000000	2.686200	0.688200	1.321500	-762.883967	-189.487977	-382.795156	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.739860	4.737200	-86.848761	-124.562542	-275.074698
109	0	0	0	254.000000	232.000000	0.000000	3.374400	0.910200	-1.497700	-68.404552	-614.069018	-227.358345	0	0	0	765.000000	232.000000	0.000000	0.428640	0.044840	3.097400	-168.337831	-330.680241	-204.138347
110	0	0	0	254.000000	232.000000	0.000000	2.419800	0.577200	0.881000	-651.716179	-245.908812	-360.514655	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.313880	2.550800	-144.524908	-136.888443	-226.026785
111	0	0	0	254.000000	232.000000	0.000000	3.929400	0.710400	-2.466800	-105.907875	-598.781384	-196.324485	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.224200	3.735100	-10.146538	-299.477143	-317.518353
