	Force Plate 1												Force Plate 2
Sample #	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z
11	313.199580	259.915183	0.000000	254.000000	232.000000	0.000000	-16.228200	0.821400	721.891410	20151.730493	-42735.668592	971.784260	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.291460	3.644000	71.718786	-308.358289	-322.792178
12	319.954952	260.588976	0.000000	254.000000	232.000000	0.000000	-19.913400	0.000000	720.217510	20590.281128	-47501.911417	1159.184890	0	0	0	765.000000	232.000000	0.000000	0.360960	0.067260	3.461800	-195.755209	-356.698539	-274.049573
13	326.141818	260.923895	0.000000	254.000000	232.000000	0.000000	-23.398800	-1.110000	719.953210	20823.851105	-51938.733193	1346.573642	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.313880	3.097400	42.912096	-250.175150	-333.678574
14	332.372622	261.429676	0.000000	254.000000	232.000000	0.000000	-26.839799	-2.286600	718.367410	21141.320244	-56300.337138	1369.494946	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.224200	3.644000	-263.436161	-381.856063	-258.197098
15	338.329702	261.861200	0.000000	254.000000	232.000000	0.000000	-29.370599	-2.619600	718.191210	21446.051535	-60564.850559	1561.099483	0	0	0	765.000000	232.000000	0.000000	0.225600	-0.201780	3.279600	-74.777033	-200.730125	-247.528406
16	343.622949	262.228987	0.000000	254.000000	232.000000	0.000000	-32.123399	-3.685200	720.129410	21768.782502	-64540.121264	1557.221471	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.493240	3.006300	-95.370165	-290.091975	-269.425029
17	348.680225	262.889098	0.000000	254.000000	232.000000	0.000000	-34.232399	-4.195800	722.508110	22317.623703	-68407.230666	1677.646398	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.067260	3.552900	-125.954050	-273.672565	-252.774538
18	353.346031	263.845689	0.000000	254.000000	232.000000	0.000000	-35.986199	-4.906200	724.446310	23070.491591	-71970.865606	1704.680146	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.134520	3.006300	-6.383305	-91.685852	-306.657559
19	357.845640	264.593830	0.000000	254.000000	232.000000	0.000000	-36.652199	-5.239200	725.767810	23655.552486	-75367.822729	1682.598335	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.560500	4.190600	-42.144344	-193.268442	-269.451676
20	362.601169	265.440346	0.000000	254.000000	232.000000	0.000000	-38.738999	-5.372400	723.389110	24190.382075	-78560.902727	1682.974181	0	0	0	765.000000	232.000000	0.000000	0.270720	0.000000	3.461800	-10.718654	-324.976280	-182.740702
21	366.839647	266.287159	0.000000	254.000000	232.000000	0.000000	-40.181999	-5.416800	723.212910	24796.915706	-81607.089660	1825.470264	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.493240	2.733000	-57.735073	-246.244050	-237.123397
22	371.192092	266.753370	0.000000	254.000000	232.000000	0.000000	-41.913599	-5.083800	722.243810	25100.406505	-84641.262694	1812.411653	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.089680	3.188500	-136.066271	-193.844808	-344.171188
23	375.237205	267.501342	0.000000	254.000000	232.000000	0.000000	-43.423199	-4.195800	720.305610	25571.815855	-87327.838599	1830.384794	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.672600	3.552900	-36.868187	-260.115652	-172.765353
24	378.588919	268.082631	0.000000	254.000000	232.000000	0.000000	-44.044799	-4.018200	719.072210	25946.017225	-89588.429528	1834.924366	0	0	0	765.000000	232.000000	0.000000	0.496320	0.156940	1.730900	-69.633971	-275.267877	-247.003129
25	381.726898	268.963924	0.000000	254.000000	232.000000	0.000000	-44.843999	-3.818400	715.724410	26455.982604	-91417.258592	1741.703239	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.179360	2.368600	-176.761303	-256.974639	-236.737799
26	384.260655	269.357133	0.000000	254.000000	232.000000	0.000000	-45.421199	-3.418800	714.579110	26694.627143	-93081.543105	1697.322279	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.022420	2.915200	-11.378146	-212.565488	-279.462902
27	386.520458	270.186231	0.000000	254.000000	232.000000	0.000000	-46.198199	-3.130200	711.759910	27179.428628	-94322.749187	1746.330168	0	0	0	765.000000	232.000000	0.000000	-0.090240	-0.425980	4.828300	-159.138817	-331.376952	-307.069106
28	388.299332	270.282441	0.000000	254.000000	232.000000	0.000000	-46.153799	-2.908200	710.967010	27217.552627	-95482.394707	1621.844633	0	0	0	765.000000	232.000000	0.000000	0.180480	0.067260	1.730900	-44.968688	-215.974071	-381.675238
29	390.445919	271.091821	0.000000	254.000000	232.000000	0.000000	-46.708799	-5.239200	706.826310	27631.127834	-96443.565755	1657.688239	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.336300	3.279600	-70.617507	-343.574960	-258.424381
30	392.144565	271.632618	0.000000	254.000000	232.000000	0.000000	-47.507999	-7.237200	703.830910	27894.661347	-97230.414993	1809.117945	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.112100	3.370700	172.612107	-420.912113	-247.292589
31	393.583014	271.946332	0.000000	254.000000	232.000000	0.000000	-47.996399	-8.880000	701.892710	28038.039276	-97972.299811	1951.574845	0	0	0	765.000000	232.000000	0.000000	0.654240	-0.493240	5.921500	34.858162	-305.127254	-258.460433
32	394.290911	271.687637	0.000000	254.000000	232.000000	0.000000	-48.329399	-9.768000	700.659310	27807.512403	-98296.132610	2049.494163	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.067260	4.190600	14.535791	-243.803102	-263.460473
33	395.349100	272.134953	0.000000	254.000000	232.000000	0.000000	-48.440399	-10.567200	699.954510	28092.641651	-98937.939787	2120.697527	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.470820	4.828300	-10.761382	-307.119729	-317.650892
34	395.780623	271.519732	0.000000	254.000000	232.000000	0.000000	-49.328399	-11.011200	701.099810	27707.276557	-99402.367557	2196.453450	0	0	0	765.000000	232.000000	0.000000	-0.022560	0.067260	3.735100	-17.595111	-191.629366	-279.575412
35	396.320612	271.501099	0.000000	254.000000	232.000000	0.000000	-49.572599	-10.944600	701.011710	27690.733215	-99768.415635	2369.845864	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.269040	4.555000	-115.410372	-298.040002	-333.634685
36	397.230134	271.589071	0.000000	254.000000	232.000000	0.000000	-50.016599	-11.011200	699.866410	27707.060712	-100241.959464	2361.038891	0	0	0	765.000000	232.000000	0.000000	0.609120	0.112100	2.186400	134.862038	-355.431355	-252.389986
37	396.911026	271.286242	0.000000	254.000000	232.000000	0.000000	-49.883399	-11.033400	701.804610	27571.265867	-100295.617063	2383.242358	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.381140	5.283800	48.839108	-298.894885	-274.610379
38	397.000374	271.115694	0.000000	254.000000	232.000000	0.000000	-50.527199	-11.810400	700.571210	27403.329124	-100181.944690	2338.967182	0	0	0	765.000000	232.000000	0.000000	0.067680	0.067260	3.644000	-83.236743	-289.088168	-236.518179
39	397.072313	271.304744	0.000000	254.000000	232.000000	0.000000	-50.793599	-12.321000	699.602110	27497.681946	-100093.692309	2294.604648	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.717440	3.552900	-113.668341	-254.213110	-253.450118
40	397.456479	271.159780	0.000000	254.000000	232.000000	0.000000	-50.882399	-12.765000	699.249710	27382.464762	-100311.901506	2245.760706	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.022420	2.733000	-114.514212	-295.026882	-198.909108
41	396.941463	271.242407	0.000000	254.000000	232.000000	0.000000	-51.015599	-13.075800	704.359510	27640.762627	-100682.178881	2116.903875	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.246620	4.372800	-86.322366	-212.523423	-285.121105
42	397.260125	271.370132	0.000000	254.000000	232.000000	0.000000	-50.527199	-13.431000	704.888110	27751.538226	-100982.358464	2027.946818	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.179360	2.004200	-45.267051	-242.114370	-242.072058
43	395.958206	271.122821	0.000000	254.000000	232.000000	0.000000	-49.705799	-12.765000	711.319410	27828.821972	-100977.627105	1845.504786	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.089680	4.281700	51.159745	-227.725305	-274.216247
44	393.945897	270.507393	0.000000	254.000000	232.000000	0.000000	-48.928799	-10.700400	718.191210	27655.671408	-100507.912840	1569.613632	0	0	0	765.000000	232.000000	0.000000	0.496320	0.000000	2.277500	17.885684	-238.284238	-263.320620
45	393.847634	270.655995	0.000000	254.000000	232.000000	0.000000	-49.039799	-10.833600	720.041310	27833.913527	-100696.073710	1538.528712	0	0	0	765.000000	232.000000	0.000000	0.451200	0.201780	3.917300	-125.031361	-200.831092	-322.257148
46	393.933212	270.629340	0.000000	254.000000	232.000000	0.000000	-49.861199	-11.166600	719.424610	27790.897720	-100671.396800	1543.144097	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.425980	2.368600	10.693819	-287.820984	-172.467360
47	393.367263	270.802752	0.000000	254.000000	232.000000	0.000000	-49.927799	-11.077800	720.041310	27939.584249	-100350.186277	1587.598650	0	0	0	765.000000	232.000000	0.000000	0.699360	-0.515660	4.463900	62.697515	-286.356918	-366.025315
48	393.065379	270.358642	0.000000	254.000000	232.000000	0.000000	-50.904599	-10.522800	719.160310	27586.013203	-100010.300923	1561.055189	0	0	0	765.000000	232.000000	0.000000	0.045120	-0.089680	3.097400	4.704887	-381.633096	-209.821978
49	391.857379	269.997487	0.000000	254.000000	232.000000	0.000000	-50.726999	-9.479400	719.777010	27349.717819	-99226.572366	1485.375634	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.515660	3.826200	34.796469	-324.756666	-339.214689
50	389.322073	270.080607	0.000000	254.000000	232.000000	0.000000	-48.551399	-7.370400	724.093910	27573.935710	-97985.888877	1138.116170	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.201780	3.917300	-93.787984	-208.485463	-338.881340
51	386.786029	269.215860	0.000000	254.000000	232.000000	0.000000	-47.108399	-5.439000	728.058410	27095.319707	-96675.984935	968.799127	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.313880	3.097400	-13.382302	-353.643354	-306.789574
52	382.157474	268.249330	0.000000	254.000000	232.000000	0.000000	-47.618999	0.577200	736.339810	26691.824863	-94367.449862	541.687169	0	0	0	765.000000	232.000000	0.000000	0.631680	-0.313880	3.917300	-69.993180	-189.026008	-279.769952
53	376.706238	267.537994	0.000000	254.000000	232.000000	0.000000	-49.572599	-4.062600	746.207010	26518.700279	-91564.254748	1124.695256	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.762280	3.279600	-2.715011	-210.365185	-264.223482
54	373.276796	268.470371	0.000000	254.000000	232.000000	0.000000	-54.101399	-18.914400	748.761910	27307.624319	-89309.921273	2606.860997	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.112100	3.644000	-43.288577	-159.153191	-247.466752
55	369.595692	268.735087	0.000000	254.000000	232.000000	0.000000	-55.988399	-25.485599	749.554810	27534.961521	-86645.306985	3336.696946	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.650180	4.008400	-73.703129	-439.367761	-269.539454
56	365.054894	267.596029	0.000000	254.000000	232.000000	0.000000	-53.080199	-20.335200	751.933510	26765.846699	-83505.896334	2944.615964	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.156940	3.917300	-101.429426	-360.736499	-236.633127
57	361.036889	266.545078	0.000000	254.000000	232.000000	0.000000	-48.595799	-15.628800	749.466710	25890.385900	-80220.584732	2338.934659	0	0	0	765.000000	232.000000	0.000000	0.721920	-0.493240	3.188500	92.207497	-238.705786	-215.411909
58	357.582653	266.049134	0.000000	254.000000	232.000000	0.000000	-46.198199	-17.271600	743.299710	25308.711269	-76992.956247	2383.096504	0	0	0	765.000000	232.000000	0.000000	0.451200	0.044840	3.279600	-93.348963	-237.707872	-220.263039
59	354.571424	265.087195	0.000000	254.000000	232.000000	0.000000	-44.288999	-17.515800	735.370710	24331.354386	-73957.279566	2418.341932	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.089680	3.917300	-42.523592	-251.365753	-193.496998
60	351.387289	264.080570	0.000000	254.000000	232.000000	0.000000	-40.892399	-15.651000	726.208310	23297.176583	-70723.458362	2084.223330	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.156940	2.641900	-91.554722	-186.196329	-231.385949
61	348.071486	262.715730	0.000000	254.000000	232.000000	0.000000	-38.672399	-13.786200	719.160310	22089.533796	-67652.479057	1874.770638	0	0	0	765.000000	232.000000	0.000000	0.496320	0.201780	3.188500	-77.838047	-276.977642	-220.061532
62	344.585943	261.682233	0.000000	254.000000	232.000000	0.000000	-36.607799	-12.099000	714.667210	21212.918420	-64738.803087	1723.144351	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.470820	3.826200	-66.668969	-247.526374	-263.986098
63	341.342198	260.359799	0.000000	254.000000	232.000000	0.000000	-34.765199	-10.411800	710.614610	20152.887627	-62066.641829	1549.331913	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.448400	4.463900	37.161753	-281.748485	-193.996150
64	337.768572	258.743872	0.000000	254.000000	232.000000	0.000000	-32.611799	-8.724600	708.147810	18938.614345	-59320.530762	1468.810089	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.650180	4.555000	-27.002119	-91.979508	-264.161654
65	333.674803	257.390736	0.000000	254.000000	232.000000	0.000000	-30.924599	-7.903200	706.914410	17949.077418	-56323.266679	1481.784118	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.201780	3.188500	-84.124268	-298.188927	-263.626973
66	329.395881	255.912611	0.000000	254.000000	232.000000	0.000000	-28.660199	-6.571200	705.681010	16874.675576	-53205.441756	1516.841289	0	0	0	765.000000	232.000000	0.000000	0.428640	0.134520	2.733000	-61.508861	-302.034198	-300.833552
67	323.882657	254.311579	0.000000	254.000000	232.000000	0.000000	-26.639999	-5.594400	706.650110	15766.479762	-49382.586930	1480.849609	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.313880	3.461800	-173.023752	-150.409185	-161.649932
68	317.943435	252.791894	0.000000	254.000000	232.000000	0.000000	-23.754000	-4.107000	709.293110	14747.546970	-45354.637681	1560.235570	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.403560	3.461800	86.201519	-184.988048	-355.199179
69	311.982386	251.026542	0.000000	254.000000	232.000000	0.000000	-21.178800	-3.241200	710.526510	13518.862278	-41198.022438	1479.705643	0	0	0	765.000000	232.000000	0.000000	0.067680	-0.448400	2.915200	-140.506040	-269.420885	-258.634248
70	305.901141	249.121746	0.000000	254.000000	232.000000	0.000000	-17.560200	-1.953600	713.786210	12221.266171	-37046.318492	1376.734376	0	0	0	765.000000	232.000000	0.000000	0.721920	-0.201780	3.097400	84.794089	-257.411327	-263.470226
71	299.880939	247.670728	0.000000	254.000000	232.000000	0.000000	-14.452200	-1.465200	717.750710	11247.675994	-32931.076776	1247.246399	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.493240	3.370700	-1.686828	-157.956696	-355.478537
72	294.543072	246.270510	0.000000	254.000000	232.000000	0.000000	-11.299800	-1.087800	719.600810	10269.070668	-29174.827174	1139.984533	0	0	0	765.000000	232.000000	0.000000	0.203040	0.112100	3.097400	3.156798	-171.421888	-295.569133
73	289.345514	245.407034	0.000000	254.000000	232.000000	0.000000	-8.702400	-0.999000	720.129410	9654.799259	-25453.343855	899.492875	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.515660	4.372800	137.791876	-337.202912	-231.728354
74	283.517374	244.343056	0.000000	254.000000	232.000000	0.000000	-6.060600	-1.154400	722.243810	8914.696079	-21318.740610	872.372991	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.134520	3.917300	49.559446	-122.724885	-285.128942
75	277.433810	243.581225	0.000000	254.000000	232.000000	0.000000	-2.664000	-1.620600	725.591610	8403.239894	-17003.376155	756.245877	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.246620	5.010500	16.637877	-201.884556	-188.433911
76	271.119410	242.418046	0.000000	254.000000	232.000000	0.000000	0.754800	-1.243200	726.560710	7569.342897	-12438.290814	528.922386	0	0	0	765.000000	232.000000	0.000000	0.699360	0.022420	3.097400	37.204481	-209.504410	-279.349348
77	264.954027	241.386732	0.000000	254.000000	232.000000	0.000000	4.329000	-0.799200	728.146510	6834.915903	-7976.136319	394.911376	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.560500	3.735100	-135.792517	-280.246548	-242.440762
78	258.764057	240.074076	0.000000	254.000000	232.000000	0.000000	6.993000	-0.199800	727.617910	5874.842061	-3466.413227	154.367215	0	0	0	765.000000	232.000000	0.000000	0.360960	0.067260	2.550800	189.274819	-223.943131	-268.671773
79	253.377141	238.898560	0.000000	254.000000	232.000000	0.000000	9.723600	0.022200	725.503510	5004.929773	451.886205	-10.593406	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.022420	3.097400	-86.507671	-306.841212	-327.863102
80	248.032297	237.311027	0.000000	254.000000	232.000000	0.000000	11.477400	0.777000	724.622510	3848.489934	4324.332132	-86.525708	0	0	0	765.000000	232.000000	0.000000	0.586560	0.044840	2.186400	-46.014990	-269.899637	-209.455190
81	242.183994	236.138527	0.000000	254.000000	232.000000	0.000000	12.587400	2.086800	726.208310	3005.432433	8580.882055	10.965262	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.515660	3.552900	-152.746029	-236.276623	-360.760721
82	235.426891	234.573268	0.000000	254.000000	232.000000	0.000000	15.096000	3.063600	725.944010	1868.048273	13483.037482	103.793116	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.246620	3.097400	-29.535664	-203.373008	-242.081289
83	228.138327	233.446482	0.000000	254.000000	232.000000	0.000000	18.847800	3.862800	727.177410	1051.849015	18806.024609	14.172612	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.403560	3.279600	-82.611343	-253.016614	-290.735245
84	220.605119	232.412284	0.000000	254.000000	232.000000	0.000000	23.354400	4.129200	728.234610	300.239811	24319.307877	-4.417356	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.246620	3.644000	-161.100245	-289.317028	-193.768171
85	212.961142	231.486490	0.000000	254.000000	232.000000	0.000000	26.839799	4.662000	726.560710	-373.096527	29817.221631	-5.069925	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.381140	3.917300	-100.751816	-252.241667	-269.119373
86	205.420818	231.165845	0.000000	254.000000	232.000000	0.000000	30.680399	5.150400	724.270110	-604.153827	35184.449237	-183.581109	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.134520	3.097400	-43.948068	-253.678808	-252.766353
87	198.614285	231.370939	0.000000	254.000000	232.000000	0.000000	33.100199	4.306800	724.710610	-455.887206	40138.615652	-419.522095	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.627760	3.279600	-72.551334	-302.675360	-247.949707
88	192.122432	231.568337	0.000000	254.000000	232.000000	0.000000	35.031599	3.130200	723.301010	-312.222236	44756.107710	-437.545962	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.269040	2.459700	63.664005	-294.706301	-263.731994
89	186.215109	231.992773	0.000000	254.000000	232.000000	0.000000	37.917599	3.996000	725.239210	-5.241046	49160.260887	-758.160289	0	0	0	765.000000	232.000000	0.000000	0.225600	-0.291460	3.552900	-31.452445	-295.112710	-242.255800
90	180.714295	232.720358	0.000000	254.000000	232.000000	0.000000	39.782399	4.417800	728.587010	524.843819	53395.012602	-865.200377	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.201780	2.368600	75.693006	-333.976071	-236.746681
91	175.738083	233.283181	0.000000	254.000000	232.000000	0.000000	42.202199	6.438000	731.141910	938.187263	57220.567232	-465.735442	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.650180	3.279600	11.019783	-152.176153	-221.087006
92	170.919706	233.974382	0.000000	254.000000	232.000000	0.000000	43.423199	8.613600	731.670510	1444.596785	60787.400730	-399.448163	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.112100	4.008400	50.394760	-382.930559	-301.175087
93	166.449442	235.028813	0.000000	254.000000	232.000000	0.000000	44.843999	9.657000	730.437110	2212.357662	63950.176325	-270.875270	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.246620	3.097400	-48.300463	-295.454323	-252.950095
94	162.332533	236.102549	0.000000	254.000000	232.000000	0.000000	45.199199	10.900200	728.410810	2988.341012	66771.573703	164.573131	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.336300	4.372800	-71.039482	-233.963568	-231.422175
95	158.850232	237.241680	0.000000	254.000000	232.000000	0.000000	45.798599	11.211000	725.415410	3802.395697	69023.107654	382.248380	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.156940	4.190600	48.583473	-306.371707	-236.615711
96	156.230936	238.244777	0.000000	254.000000	232.000000	0.000000	46.397999	10.189800	722.596210	4512.452181	70647.555180	328.885179	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.156940	3.279600	133.376715	-393.233706	-242.054468
97	153.652214	239.868790	0.000000	254.000000	232.000000	0.000000	46.220399	7.303800	718.807910	5656.148440	72130.782468	13.552127	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.358720	3.370700	87.977642	-318.090963	-306.824755
98	151.415953	241.124664	0.000000	254.000000	232.000000	0.000000	46.508999	3.951600	714.491010	6519.490149	73295.379222	-350.720216	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.381140	2.915200	-44.070608	-305.293857	-323.106368
99	149.854102	242.324058	0.000000	254.000000	232.000000	0.000000	45.953999	1.065600	711.407510	7344.612238	74090.174206	-545.972218	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.201780	2.915200	84.864418	-193.524227	-252.880081
100	149.047248	243.679060	0.000000	254.000000	232.000000	0.000000	45.865199	-1.332000	709.557410	8286.963738	74470.002612	-603.549873	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.560500	6.012600	-108.524433	-415.251916	-215.638844
101	148.841662	244.618743	0.000000	254.000000	232.000000	0.000000	45.199199	-1.820400	707.883510	8932.599761	74439.853265	-567.834249	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.358720	4.099500	59.549126	-156.412695	-231.561680
102	149.071864	244.961962	0.000000	254.000000	232.000000	0.000000	44.222399	-1.864800	707.619210	9172.132964	74249.164439	-527.654756	0	0	0	765.000000	232.000000	0.000000	0.360960	0.022420	4.008400	-66.353560	-300.902499	-333.257970
103	149.204228	245.484032	0.000000	254.000000	232.000000	0.000000	43.201199	-1.842600	705.328610	9510.673644	73915.456055	-540.812822	0	0	0	765.000000	232.000000	0.000000	0.721920	-0.291460	4.281700	-41.116161	-324.643913	-258.197621
104	148.902948	245.369983	0.000000	254.000000	232.000000	0.000000	42.002399	-0.621600	700.659310	9367.802917	73637.228081	-625.155716	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.022420	4.281700	-96.347211	-250.688419	-333.345400
105	149.049466	245.387287	0.000000	254.000000	232.000000	0.000000	41.003399	0.643800	698.633010	9352.800271	73321.907217	-736.207127	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.515660	1.913100	-180.260265	-392.277856	-221.051128
106	148.947102	245.473169	0.000000	254.000000	232.000000	0.000000	41.025599	0.377400	695.461410	9370.069435	73060.236555	-807.309703	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.470820	2.186400	-75.418405	-188.289772	-274.750406
107	148.904038	246.024690	0.000000	254.000000	232.000000	0.000000	41.358599	0.222000	694.492310	9740.039174	72988.337441	-771.795544	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.179360	3.097400	19.987771	-356.042238	-183.012048
108	148.790539	246.188994	0.000000	254.000000	232.000000	0.000000	41.180999	-0.910200	695.373310	9866.648049	73159.851031	-749.448887	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.717440	2.368600	-38.152005	-176.469548	-226.665616
109	148.870236	247.131839	0.000000	254.000000	232.000000	0.000000	42.246599	-1.953600	695.109010	10518.277614	73076.645859	-642.871891	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.291460	3.097400	-31.276622	-234.637547	-226.157233
110	149.061924	247.741367	0.000000	254.000000	232.000000	0.000000	42.623999	-3.574200	698.897310	11001.599215	73340.938797	-433.893280	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.560500	3.370700	-98.122260	-147.027526	-285.567660
111	155.426723	249.730950	0.000000	254.000000	232.000000	0.000000	38.894399	4.129200	720.569910	12776.388833	71028.937621	992.988183	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.246620	3.826200	17.095017	-221.059602	-209.927695
112	152.386401	249.971985	0.000000	254.000000	232.000000	0.000000	43.356599	-0.710400	716.253010	12872.488310	72781.045892	583.654450	0	0	0	765.000000	232.000000	0.000000	0.157920	0.739860	3.552900	-57.087211	-151.391960	-397.028386
