	Force Plate 1												Force Plate 2
Sample #	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z
106	268.761860	279.180983	0.000000	254.000000	232.000000	0.000000	-6.327000	-20.668200	586.041208	27650.000188	-8651.058004	860.645714	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.089680	3.735100	-117.512459	-264.708945	-258.082847
107	267.758561	278.995631	0.000000	254.000000	232.000000	0.000000	-8.391600	-26.129399	585.336408	27508.254060	-8053.386894	879.223916	0	0	0	765.000000	232.000000	0.000000	0.406080	0.493240	2.550800	36.930727	-216.288759	-165.976482
108	268.618760	281.637858	0.000000	254.000000	232.000000	0.000000	-7.548000	-30.258599	579.081308	28744.355700	-8465.450586	1026.091627	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.112100	4.190600	50.324431	-358.429336	-252.740054
109	267.503998	281.098289	0.000000	254.000000	232.000000	0.000000	-8.680200	-34.032599	579.081308	28431.901349	-7819.912862	662.101668	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.291460	2.824100	-40.553527	-337.785171	-328.335433
110	267.501691	281.957598	0.000000	254.000000	232.000000	0.000000	-6.038400	-35.852999	570.271308	28489.384506	-7699.626898	492.874979	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.336300	4.008400	-80.281223	-290.391524	-220.849447
111	266.474411	279.618401	0.000000	254.000000	232.000000	0.000000	-6.282600	-36.274799	564.632908	26886.916256	-7043.462768	110.681443	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.425980	5.101600	-159.244311	-285.771305	-231.675409
112	266.757437	278.692608	0.000000	254.000000	232.000000	0.000000	-3.307800	-34.187999	555.118108	25919.912041	-7081.884075	407.808920	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.089680	2.824100	-145.308012	-355.950517	-317.256063
113	264.651919	273.893604	0.000000	254.000000	232.000000	0.000000	-2.641800	-30.968999	557.849208	23370.313617	-5942.164617	394.099850	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.044840	2.733000	-2.795896	-16.344528	-220.411774
114	263.676338	271.645351	0.000000	254.000000	232.000000	0.000000	1.198800	-24.863999	558.906408	22158.040619	-5408.167043	499.619349	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.089680	3.917300	-126.965188	-293.788322	-242.036529
115	261.067021	267.351618	0.000000	254.000000	232.000000	0.000000	0.577200	-18.448200	575.733508	20353.111194	-4068.720917	561.444868	0	0	0	765.000000	232.000000	0.000000	0.315840	0.067260	4.099500	123.000224	-383.913333	-354.733989
116	260.871147	266.459456	0.000000	254.000000	232.000000	0.000000	1.398600	-13.031400	587.186508	20234.127699	-4034.644721	876.462791	0	0	0	765.000000	232.000000	0.000000	0.541440	0.134520	3.735100	-108.807670	-345.214036	-268.523212
117	260.278770	263.819238	0.000000	254.000000	232.000000	0.000000	-0.310800	-9.479400	601.811108	19149.171061	-3778.633478	685.342768	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.179360	3.370700	19.882277	-329.248992	-285.085750
118	261.021165	263.730825	0.000000	254.000000	232.000000	0.000000	1.110000	-8.058600	605.687508	19218.964568	-4252.632116	640.530463	0	0	0	765.000000	232.000000	0.000000	0.045120	-0.067260	3.461800	-50.859689	-240.967531	-258.195879
119	260.433688	261.160214	0.000000	254.000000	232.000000	0.000000	0.022200	-7.992000	611.854508	17841.808331	-3936.480894	200.660483	0	0	0	765.000000	232.000000	0.000000	0.518880	0.156940	3.644000	32.833967	-334.825061	-241.616621
120	260.813977	261.554037	0.000000	254.000000	232.000000	0.000000	2.175600	-5.483400	606.568508	17926.548170	-4133.143958	364.547956	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.089680	6.012600	-137.156373	-308.508913	-295.692614
121	259.953535	260.002655	0.000000	254.000000	232.000000	0.000000	-0.088800	-3.907200	607.009008	16997.863546	-3613.849296	471.498134	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.291460	4.555000	61.984740	-161.326569	-333.617443
122	260.941864	262.167626	0.000000	254.000000	232.000000	0.000000	1.132200	-4.040400	596.172708	17985.115567	-4138.549921	737.995125	0	0	0	765.000000	232.000000	0.000000	0.338400	0.179360	3.370700	24.427540	-214.622758	-284.682388
123	260.506620	262.717828	0.000000	254.000000	232.000000	0.000000	-0.466200	-4.173600	597.582308	18356.430604	-3888.241006	667.165499	0	0	0	765.000000	232.000000	0.000000	0.225600	0.403560	2.824100	99.020114	-237.820625	-322.107542
124	261.584385	266.955413	0.000000	254.000000	232.000000	0.000000	0.444000	-8.125200	590.270008	20633.131968	-4476.834956	707.327343	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.044840	5.739300	-50.868326	-272.086499	-306.473991
125	262.582902	268.275840	0.000000	254.000000	232.000000	0.000000	-1.420800	-12.676200	592.296308	21486.046357	-5083.621426	392.422751	0	0	0	765.000000	232.000000	0.000000	0.473760	0.224200	2.277500	-39.086323	-369.095129	-193.154942
126	264.822425	271.476176	0.000000	254.000000	232.000000	0.000000	0.244200	-17.959800	585.865008	23127.710345	-6340.479986	405.889065	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.246620	2.733000	-141.983800	-225.032766	-226.008846
127	264.898129	271.108459	0.000000	254.000000	232.000000	0.000000	-2.109000	-22.044600	584.279208	22850.259622	-6367.550244	19.912644	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.067260	3.826200	-22.853149	-484.204353	-220.568695
128	266.167105	271.822357	0.000000	254.000000	232.000000	0.000000	-1.887000	-24.686399	584.367308	23270.883511	-7110.058675	242.335146	0	0	0	765.000000	232.000000	0.000000	0.112800	0.089680	4.281700	58.123577	-178.713614	-306.385864
129	265.178288	267.314655	0.000000	254.000000	232.000000	0.000000	-2.730600	-22.288800	594.851208	21006.965390	-6649.418178	113.385963	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.582920	3.188500	60.578383	-195.367777	-215.760932
130	265.708920	265.671096	0.000000	254.000000	232.000000	0.000000	-0.355200	-19.003200	591.239108	19907.669023	-6922.771488	237.167425	0	0	0	765.000000	232.000000	0.000000	0.609120	0.067260	3.735100	-8.212711	-216.154974	-263.198183
131	264.701845	260.243580	0.000000	254.000000	232.000000	0.000000	-3.130200	-17.227200	598.110908	16892.793548	-6400.890134	108.605965	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.156940	2.733000	-16.530690	-211.018133	-215.287382
132	266.469428	258.808312	0.000000	254.000000	232.000000	0.000000	-2.508600	-13.453200	598.199008	16036.705785	-7459.199735	419.345277	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.134520	3.188500	-175.336827	-122.745917	-295.875834
133	266.329921	255.043357	0.000000	254.000000	232.000000	0.000000	-4.839600	-12.254400	606.392308	13973.314434	-7476.768990	437.437299	0	0	0	765.000000	232.000000	0.000000	0.090240	0.246620	2.641900	64.849892	-185.320415	-193.276682
134	267.598800	256.251414	0.000000	254.000000	232.000000	0.000000	-1.842600	-11.544000	610.092508	14795.605810	-8296.525848	623.545999	0	0	0	765.000000	232.000000	0.000000	0.496320	0.022420	2.550800	-0.114130	-135.136614	-241.783121
135	266.743654	255.283898	0.000000	254.000000	232.000000	0.000000	-1.354200	-12.920400	626.038609	14576.619287	-7978.019212	179.070624	0	0	0	765.000000	232.000000	0.000000	0.360960	0.000000	2.733000	27.092261	-337.031256	-290.261869
136	267.783528	258.276322	0.000000	254.000000	232.000000	0.000000	0.865800	-17.760000	627.536309	16489.346369	-8649.663972	321.309297	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.156940	4.281700	1.636311	-313.257024	-274.286435
137	267.532658	259.317189	0.000000	254.000000	232.000000	0.000000	-1.620600	-23.398800	639.253609	17462.611934	-8650.800427	197.735516	0	0	0	765.000000	232.000000	0.000000	0.067680	-0.246620	2.459700	45.769685	-221.855581	-269.153160
138	268.272605	263.313653	0.000000	254.000000	232.000000	0.000000	-1.065600	-28.970999	637.491609	19962.190741	-9098.665840	246.979169	0	0	0	765.000000	232.000000	0.000000	0.586560	0.201780	2.824100	6.744208	-355.303463	-327.582699
139	268.355038	262.653681	0.000000	254.000000	232.000000	0.000000	-2.708400	-33.433199	639.782209	19611.679952	-9184.097905	43.153627	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.089680	3.188500	-79.771873	-195.596637	-328.020371
140	269.767043	263.052379	0.000000	254.000000	232.000000	0.000000	-2.042400	-33.743999	631.412709	19606.866432	-9955.511156	634.246964	0	0	0	765.000000	232.000000	0.000000	0.315840	0.201780	3.552900	6.462891	-260.991566	-268.531397
141	269.741422	261.763086	0.000000	254.000000	232.000000	0.000000	-5.194800	-34.898399	639.341709	19028.782162	-10064.147712	817.135993	0	0	0	765.000000	232.000000	0.000000	0.767040	0.044840	4.099500	-37.371047	-288.557220	-241.652325
142	270.216772	262.657953	0.000000	254.000000	232.000000	0.000000	-4.906200	-39.449399	650.442309	19941.229556	-10548.074312	1324.179588	0	0	0	765.000000	232.000000	0.000000	0.496320	0.089680	4.008400	95.758669	-353.188988	-354.638025
143	268.546423	258.575995	0.000000	254.000000	232.000000	0.000000	-6.438000	-37.628999	664.274009	17653.742635	-9662.810485	1070.937011	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.112100	4.646100	31.383809	-319.358147	-279.742260
144	268.394884	256.579266	0.000000	254.000000	232.000000	0.000000	-4.750800	-30.103199	678.105709	16667.340315	-9761.252994	985.584684	0	0	0	765.000000	232.000000	0.000000	0.428640	0.067260	4.646100	66.494839	-313.684465	-274.023448
145	266.943737	253.241135	0.000000	254.000000	232.000000	0.000000	-6.193800	-26.506799	696.430510	14792.974241	-9014.413626	785.524489	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.336300	4.099500	-33.404390	-295.106817	-279.865916
146	267.386524	252.587382	0.000000	254.000000	232.000000	0.000000	-4.506600	-23.132400	708.147810	14578.909146	-9479.637898	696.059274	0	0	0	765.000000	232.000000	0.000000	0.767040	0.089680	4.190600	-45.047654	-316.882682	-214.710727
147	267.578355	250.921410	0.000000	254.000000	232.000000	0.000000	-6.060600	-22.910400	730.877610	13829.234595	-9924.115840	345.158450	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.089680	3.188500	-32.859875	-222.292269	-263.408398
148	269.032293	251.170933	0.000000	254.000000	232.000000	0.000000	-4.284600	-23.221200	738.894710	14165.301239	-11107.282054	20.387502	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.067260	3.826200	33.441248	-333.286952	-198.874624
149	269.214707	250.015677	0.000000	254.000000	232.000000	0.000000	-5.616600	-23.865000	751.669210	13541.830019	-11436.426572	-597.182918	0	0	0	765.000000	232.000000	0.000000	0.428640	0.022420	3.735100	93.252726	-284.397261	-225.675846
150	270.393450	250.380345	0.000000	254.000000	232.000000	0.000000	-5.727600	-23.132400	757.924310	13930.910015	-12424.994168	-908.372113	0	0	0	765.000000	232.000000	0.000000	0.451200	0.022420	4.099500	130.641666	-238.669614	-279.445137
151	270.209379	248.981126	0.000000	254.000000	232.000000	0.000000	-7.903200	-22.977000	766.822411	13021.507836	-12429.714817	-1290.273830	0	0	0	765.000000	232.000000	0.000000	0.293280	0.022420	4.008400	-10.059163	-260.649953	-252.617095
152	271.995523	248.527234	0.000000	254.000000	232.000000	0.000000	-8.391600	-25.196999	780.654111	12902.053326	-14048.278771	-1392.245764	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.044840	3.188500	-2.971719	-242.398779	-204.374164
153	272.075117	245.133253	0.000000	254.000000	232.000000	0.000000	-11.610600	-21.400800	804.353011	10563.771437	-14538.774671	-987.491119	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.067260	4.555000	-98.193662	-225.418143	-241.949273
154	272.956542	242.110788	0.000000	254.000000	232.000000	0.000000	-11.832600	-17.071800	821.356311	8304.559433	-15570.075785	-503.293571	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.201780	2.915200	-262.284366	-244.934802	-199.058541
155	274.260419	237.930190	0.000000	254.000000	232.000000	0.000000	-14.141400	-14.074800	847.433912	5025.443871	-17169.366172	-623.144295	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.089680	3.461800	-108.024566	-148.010301	-295.762280
156	275.377633	234.503964	0.000000	254.000000	232.000000	0.000000	-13.986000	-8.569200	866.111112	2168.710637	-18515.405518	-299.126926	0	0	0	765.000000	232.000000	0.000000	0.383520	0.067260	4.463900	-27.258827	-283.500314	-397.730264
157	275.732246	229.853431	0.000000	254.000000	232.000000	0.000000	-15.495600	-3.219000	885.845512	-1901.528299	-19251.412153	-139.270756	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.582920	2.733000	135.813402	-178.001764	-264.047926
158	275.217775	226.523673	0.000000	254.000000	232.000000	0.000000	-15.695400	1.909200	908.663413	-4976.137851	-19279.816292	589.333982	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.089680	4.008400	-80.088355	-250.138978	-381.920286
159	273.390404	222.239075	0.000000	254.000000	232.000000	0.000000	-16.805400	4.373400	936.062513	-9136.836288	-18150.630651	1131.621117	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.381140	2.368600	125.023572	-167.292208	-231.553146
160	272.526966	218.296396	0.000000	254.000000	232.000000	0.000000	-16.117200	11.810400	956.677913	-13109.935145	-17724.339297	1197.580724	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.201780	3.552900	47.088668	-247.205793	-247.537114
161	270.977612	214.288184	0.000000	254.000000	232.000000	0.000000	-15.873000	19.069800	977.998113	-17322.122873	-16604.072026	1179.177236	0	0	0	765.000000	232.000000	0.000000	0.609120	0.336300	3.370700	68.050491	-225.133733	-273.638199
162	269.310649	211.015170	0.000000	254.000000	232.000000	0.000000	-14.252400	22.954800	999.318314	-20970.524969	-15300.211833	1369.717839	0	0	0	765.000000	232.000000	0.000000	0.360960	0.000000	4.008400	-67.224039	-366.745902	-252.617269
163	267.194168	208.454443	0.000000	254.000000	232.000000	0.000000	-13.186800	26.306999	1020.286114	-24023.205331	-13461.826076	1178.128175	0	0	0	765.000000	232.000000	0.000000	0.631680	-0.089680	3.735100	145.194729	-169.999887	-274.129166
164	265.010369	206.967675	0.000000	254.000000	232.000000	0.000000	-12.987000	26.173799	1048.830514	-26254.666776	-11548.011392	1280.338870	0	0	0	765.000000	232.000000	0.000000	0.203040	0.201780	3.917300	-49.972165	-275.851835	-295.463938
165	262.076506	206.254993	0.000000	254.000000	232.000000	0.000000	-13.697400	23.354400	1084.158615	-27911.670649	-8756.214038	1262.908742	0	0	0	765.000000	232.000000	0.000000	0.428640	0.179360	2.733000	-22.238305	-292.627998	-338.425555
166	259.302337	205.955875	0.000000	254.000000	232.000000	0.000000	-12.232200	22.799400	1120.191515	-29174.408065	-5939.632401	1098.231725	0	0	0	765.000000	232.000000	0.000000	0.067680	-0.156940	4.281700	-73.422886	-355.679593	-263.670166
167	256.608093	206.252636	0.000000	254.000000	232.000000	0.000000	-10.234200	21.889200	1165.034416	-29996.565628	-3038.517875	622.339873	0	0	0	765.000000	232.000000	0.000000	0.676800	0.044840	3.370700	9.822267	-133.699473	-252.442757
168	254.035691	206.780680	0.000000	254.000000	232.000000	0.000000	-7.259400	19.602600	1210.141617	-30518.949014	-43.191525	-0.297813	0	0	0	765.000000	232.000000	0.000000	0.293280	0.022420	3.735100	-47.483267	-260.329372	-268.750495
169	251.663554	207.189208	0.000000	254.000000	232.000000	0.000000	-5.705400	16.294800	1255.953617	-31161.204238	2934.467242	-267.005149	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.246620	3.279600	-10.841194	-271.829015	-161.483954
170	249.588494	207.826799	0.000000	254.000000	232.000000	0.000000	-4.417800	15.007200	1303.351418	-31506.175614	5749.742575	-333.802474	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.089680	3.461800	-61.112568	-160.044245	-215.069155
171	248.149586	208.269235	0.000000	254.000000	232.000000	0.000000	-3.108000	12.432000	1353.392219	-32117.032955	7917.904402	-244.925669	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.112100	3.097400	13.216808	-278.393751	-252.774887
172	246.833235	208.318569	0.000000	254.000000	232.000000	0.000000	-1.354200	11.344200	1392.508619	-32976.597361	9979.782462	-414.055567	0	0	0	765.000000	232.000000	0.000000	0.654240	0.112100	3.097400	-34.372800	-207.752581	-241.616970
173	245.865437	208.264343	0.000000	254.000000	232.000000	0.000000	0.088800	12.964800	1427.308120	-33878.096108	11610.527314	-552.232745	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.179360	3.644000	-8.370416	-206.184193	-215.278848
174	245.309334	208.184507	0.000000	254.000000	232.000000	0.000000	1.665000	16.738800	1457.438320	-34709.611504	12666.110150	-957.305516	0	0	0	765.000000	232.000000	0.000000	0.270720	0.112100	4.737200	30.671034	-260.628921	-241.765008
175	244.886288	207.911639	0.000000	254.000000	232.000000	0.000000	3.063600	22.444200	1480.961020	-35673.922993	13497.051784	-1731.436733	0	0	0	765.000000	232.000000	0.000000	0.315840	0.112100	3.097400	59.451196	-298.082067	-187.969592
176	244.782032	207.974944	0.000000	254.000000	232.000000	0.000000	3.152400	25.485599	1502.721721	-36102.973382	13852.041449	-1829.485588	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.448400	2.004200	-65.095198	-225.700853	-328.502107
177	245.444558	208.158705	0.000000	254.000000	232.000000	0.000000	3.418800	28.415999	1524.394321	-36343.534312	13041.867824	-2189.811654	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.179360	2.368600	20.269088	-182.600950	-161.439891
178	246.191486	207.993205	0.000000	254.000000	232.000000	0.000000	2.797200	32.167799	1539.018921	-36946.912207	12017.451175	-2598.943034	0	0	0	765.000000	232.000000	0.000000	0.586560	-0.156940	3.552900	48.829625	-233.877740	-295.736678
179	246.612223	208.173065	0.000000	254.000000	232.000000	0.000000	1.731600	34.898399	1546.595521	-36850.631157	11425.902310	-2416.729995	0	0	0	765.000000	232.000000	0.000000	-0.112800	-0.201780	3.097400	-55.941905	-272.033489	-215.392228
180	247.150744	208.499213	0.000000	254.000000	232.000000	0.000000	2.442000	35.675399	1546.947921	-36354.493579	10595.442558	-2145.771465	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.134520	3.735100	49.629775	-239.994002	-204.322612
181	247.487871	208.684332	0.000000	254.000000	232.000000	0.000000	0.488400	36.452399	1546.243121	-36051.691017	10069.335304	-1727.661728	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.022420	3.552900	-133.595492	-385.671055	-258.108449
182	247.778281	208.969073	0.000000	254.000000	232.000000	0.000000	-4.684200	35.808599	1543.071521	-35538.367773	9600.557812	-1095.514995	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.044840	4.828300	118.366513	-316.297069	-284.980207
183	248.010590	209.173817	0.000000	254.000000	232.000000	0.000000	-8.880000	33.499799	1538.754621	-35123.894376	9216.231675	-530.081004	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.201780	4.190600	9.312917	-218.212245	-204.436341
184	247.829774	208.971810	0.000000	254.000000	232.000000	0.000000	-10.545000	33.544199	1529.856521	-35229.825995	9439.559950	-187.528168	0	0	0	765.000000	232.000000	0.000000	0.496320	0.425980	3.188500	-12.838860	-371.039646	-219.798545
185	247.501439	208.116221	0.000000	254.000000	232.000000	0.000000	-8.436000	32.789399	1520.517921	-36315.714649	9881.178950	-414.531868	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.246620	4.099500	-58.069673	-236.688925	-322.896327
186	247.089332	206.406598	0.000000	254.000000	232.000000	0.000000	-5.616600	34.076999	1514.615221	-38764.156707	10467.002609	-601.818278	0	0	0	765.000000	232.000000	0.000000	0.135360	0.156940	3.006300	117.521715	-84.031481	-284.787060
187	246.138246	203.946130	0.000000	254.000000	232.000000	0.000000	-2.797200	39.893399	1507.743421	-42298.037177	11853.507866	-367.191976	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.022420	4.919400	6.613032	-308.102504	-338.627410
188	245.531916	201.008179	0.000000	254.000000	232.000000	0.000000	-1.065600	46.753199	1497.083321	-46397.338914	12677.427192	174.246231	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.269040	4.190600	-21.445718	-229.370274	-328.187220
189	245.401154	197.960266	0.000000	254.000000	232.000000	0.000000	-1.864800	56.898599	1483.692120	-50504.485314	12758.039318	569.179474	0	0	0	765.000000	232.000000	0.000000	0.293280	0.156940	5.283800	-89.770190	-327.989400	-290.103903
190	245.137214	195.106822	0.000000	254.000000	232.000000	0.000000	-1.420800	67.243799	1467.746020	-54149.815077	13008.318728	1359.484189	0	0	0	765.000000	232.000000	0.000000	0.541440	0.224200	3.097400	101.333189	-325.653613	-306.062617
191	245.065178	192.444963	0.000000	254.000000	232.000000	0.000000	1.576200	77.744398	1451.447520	-57412.060822	12968.425698	2127.104696	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.291460	4.281700	-97.410558	-231.228964	-247.529102
192	245.210551	189.769862	0.000000	254.000000	232.000000	0.000000	5.949600	91.619398	1432.506020	-60494.927204	12590.938334	2405.264362	0	0	0	765.000000	232.000000	0.000000	0.112800	0.336300	3.461800	-44.573468	-215.376673	-263.074179
193	245.487656	187.680575	0.000000	254.000000	232.000000	0.000000	10.189800	105.405598	1413.916920	-62663.985492	12035.747010	2265.624425	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.156940	3.097400	-54.200947	-259.581350	-268.960884
194	245.875679	185.413905	0.000000	254.000000	232.000000	0.000000	14.185800	122.987997	1390.570419	-64781.245456	11297.440369	2379.088538	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.246620	3.826200	-104.876177	-263.939891	-274.409046
195	246.321976	183.236109	0.000000	254.000000	232.000000	0.000000	16.161600	142.368597	1361.056919	-66370.431061	10450.227689	2586.107333	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.156940	2.824100	-54.095453	-256.861886	-279.646819
196	246.650882	180.844997	0.000000	254.000000	232.000000	0.000000	18.559200	160.528197	1319.914218	-67520.215669	9700.205590	2708.694990	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.381140	2.459700	-15.747586	-245.047555	-177.844812
197	247.070303	178.417318	0.000000	254.000000	232.000000	0.000000	20.557200	172.160996	1257.539417	-67382.334369	8714.367176	2485.164707	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.112100	3.461800	-43.218248	-196.793132	-285.015562
198	247.612599	175.696069	0.000000	254.000000	232.000000	0.000000	18.759000	169.141797	1163.448616	-65506.730180	7431.412940	2116.785914	0	0	0	765.000000	232.000000	0.000000	0.428640	0.022420	4.008400	121.294431	-331.748844	-161.142246
199	248.570206	172.421836	0.000000	254.000000	232.000000	0.000000	14.785200	150.804597	1027.686514	-61227.676030	5580.125885	1727.788290	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.246620	4.828300	-114.645387	-138.455176	-328.230587
200	249.030617	168.149679	0.000000	254.000000	232.000000	0.000000	9.501600	116.949598	848.050612	-54148.303572	4214.287949	1029.111293	0	0	0	765.000000	232.000000	0.000000	0.338400	0.112100	3.644000	59.240208	-243.161940	-279.383484
201	250.237547	162.619624	0.000000	254.000000	232.000000	0.000000	5.239200	73.237798	632.117509	-43856.550379	2378.312247	1024.464156	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.313880	2.186400	43.263742	-269.023722	-236.773677
202	251.735469	155.534836	0.000000	254.000000	232.000000	0.000000	3.285600	22.510800	396.361905	-30307.878104	897.573999	117.639161	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.134520	3.461800	-25.323928	-275.546394	-365.674028
203	259.532708	147.958031	0.000000	254.000000	232.000000	0.000000	1.265400	-32.167799	153.822602	-12927.554419	-851.055476	-371.028036	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.560500	4.281700	42.262087	-330.964650	-355.531309
204	0	0	0	254.000000	232.000000	0.000000	2.797200	0.688200	-0.792900	-183.803971	-20.643651	-511.719586	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.089680	4.190600	-5.099487	-304.619878	-317.221231
205	0	0	0	254.000000	232.000000	0.000000	2.641800	0.599400	-0.704800	-187.504655	-438.632238	-298.325278	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.336300	2.824100	98.441508	-233.669912	-253.011749
206	0	0	0	254.000000	232.000000	0.000000	3.330000	0.532800	-0.440500	-238.532981	-197.275278	-271.770384	0	0	0	765.000000	232.000000	0.000000	0.473760	0.269040	4.372800	-10.006953	-296.303312	-295.280544
207	0	0	0	254.000000	232.000000	0.000000	2.619600	0.155400	0.000000	-167.331826	-292.931323	-342.735875	0	0	0	765.000000	232.000000	0.000000	0.090240	0.358720	4.190600	31.074890	-149.512238	-257.678788
208	0	0	0	254.000000	232.000000	0.000000	2.686200	0.355200	0.616700	-342.355178	-401.793767	-280.533512	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.156940	2.915200	-7.218620	-219.762139	-258.318490
209	0	0	0	254.000000	232.000000	0.000000	2.708400	0.710400	1.321500	-211.477426	-460.552611	-267.230812	0	0	0	765.000000	232.000000	0.000000	0.406080	0.000000	3.097400	73.863600	-216.929921	-333.266852
210	0	0	0	254.000000	232.000000	0.000000	2.575200	0.577200	0.704800	-43.324497	-300.664588	-307.201848	0	0	0	765.000000	232.000000	0.000000	0.000000	0.044840	4.372800	-93.770939	-277.909106	-327.993202
211	0	0	0	254.000000	232.000000	0.000000	2.530800	0.288600	-0.881000	-239.171850	-212.104099	-298.280989	0	0	0	765.000000	232.000000	0.000000	0.383520	0.022420	3.461800	112.123019	-272.918650	-247.204462
212	0	0	0	254.000000	232.000000	0.000000	2.664000	0.333000	1.233400	-256.258779	-391.167706	-271.637850	0	0	0	765.000000	232.000000	0.000000	0.360960	0.067260	4.190600	38.523463	-395.178223	-317.071973
213	0	0	0	254.000000	232.000000	0.000000	2.730600	0.333000	-1.057200	-140.769631	-403.785731	-227.199504	0	0	0	765.000000	232.000000	0.000000	0.428640	0.179360	2.368600	62.343949	-292.200557	-198.602755
214	0	0	0	254.000000	232.000000	0.000000	2.597400	0.355200	1.145300	-293.975172	-398.035377	-253.847971	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.291460	5.283800	-163.474166	-298.018970	-306.780692
215	0	0	0	254.000000	232.000000	0.000000	2.575200	0.643800	0.528600	-11.595755	-319.974085	-213.862172	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.134520	3.006300	2.999094	-314.806918	-279.794683
216	0	0	0	254.000000	232.000000	0.000000	2.730600	0.177600	0.616700	-98.692376	-394.004118	-227.187072	0	0	0	765.000000	232.000000	0.000000	0.383520	0.112100	4.008400	-15.959647	-245.341211	-177.187868
217	0	0	0	254.000000	232.000000	0.000000	2.752800	0.577200	0.881000	-72.266163	-298.434997	-245.002925	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.582920	3.552900	-99.063068	-256.611993	-210.339591
218	0	0	0	254.000000	232.000000	0.000000	2.708400	0.199800	-0.616700	-262.156700	-315.992162	-311.639966	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.134520	4.372800	-91.352370	-181.677078	-220.482136
219	0	0	0	254.000000	232.000000	0.000000	2.664000	0.621600	1.145300	6.898143	-371.879353	-302.775940	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.089680	3.735100	-14.306064	-243.268801	-241.975572
220	0	0	0	254.000000	232.000000	0.000000	2.575200	0.555000	0.881000	-169.770191	-223.468890	-280.530071	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.112100	3.735100	50.500254	-238.242173	-268.847329
