	Force Plate 1												Force Plate 2
Sample #	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z
31	296.204269	258.007443	0.000000	254.000000	232.000000	0.000000	-9.879000	-11.988000	716.693510	18639.365579	-30247.525928	629.432889	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.470820	2.459700	-47.376701	-322.277847	-263.881600
32	296.506950	258.773278	0.000000	254.000000	232.000000	0.000000	-8.524800	-12.432000	716.781610	19190.593001	-30468.200345	744.801429	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.156940	4.099500	11.089040	-353.714043	-161.509382
33	296.237532	258.560953	0.000000	254.000000	232.000000	0.000000	-9.235200	-13.808400	721.098510	19153.063874	-30457.421575	487.225851	0	0	0	765.000000	232.000000	0.000000	0.767040	-0.358720	2.824100	-165.136159	-240.030174	-360.437300
34	296.548554	259.992978	0.000000	254.000000	232.000000	0.000000	-8.103000	-14.407800	720.569910	20170.897707	-30659.207372	424.845665	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.156940	2.733000	-72.825087	-264.409397	-242.019635
35	296.313407	259.761449	0.000000	254.000000	232.000000	0.000000	-9.013200	-14.851800	725.944010	20153.257663	-30717.164399	229.460463	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.448400	3.461800	84.460562	-343.141626	-301.491193
36	297.030882	260.170323	0.000000	254.000000	232.000000	0.000000	-8.302800	-14.874000	724.622510	20412.849882	-31181.145451	127.102915	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.067260	4.099500	-51.105842	-183.526521	-274.346695
37	297.288431	259.410696	0.000000	254.000000	232.000000	0.000000	-9.412800	-15.118200	728.146510	19959.002289	-31520.320265	-94.933308	0	0	0	765.000000	232.000000	0.000000	0.067680	-0.358720	2.641900	-5.565037	-363.162308	-301.551453
38	298.482628	259.686969	0.000000	254.000000	232.000000	0.000000	-8.680200	-14.585400	726.208310	20106.507221	-32303.653789	-184.004140	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.493240	3.370700	35.842771	-297.755593	-247.748374
39	298.417454	259.172051	0.000000	254.000000	232.000000	0.000000	-9.768000	-15.096000	726.032110	19727.781288	-32248.497931	-392.687935	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.022420	3.279600	63.540392	-439.388793	-306.438984
40	299.237151	259.352944	0.000000	254.000000	232.000000	0.000000	-8.791200	-14.141400	724.446310	19815.739374	-32771.886936	-357.375242	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.134520	3.826200	-119.288582	-317.978210	-279.585687
41	299.099419	259.033388	0.000000	254.000000	232.000000	0.000000	-9.457200	-13.963800	729.027510	19708.083285	-32878.717477	-486.177905	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.179360	3.097400	85.664568	-348.616727	-290.454842
42	299.648619	259.615670	0.000000	254.000000	232.000000	0.000000	-8.569200	-13.741800	730.789510	20181.241904	-33359.531754	-459.681064	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.067260	3.735100	-41.582784	-330.552348	-274.189948
43	298.723748	259.235791	0.000000	254.000000	232.000000	0.000000	-9.168600	-13.142400	735.194510	20023.603964	-32880.653749	-410.729119	0	0	0	765.000000	232.000000	0.000000	0.676800	-0.538080	2.641900	156.354324	-264.531396	-177.837323
44	299.510593	259.791005	0.000000	254.000000	232.000000	0.000000	-8.214000	-12.520800	731.846710	20338.755823	-33306.777685	-335.380899	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.560500	2.824100	-97.911272	-392.470544	-317.912833
45	299.024380	259.615210	0.000000	254.000000	232.000000	0.000000	-8.946600	-11.211000	731.141910	20190.637486	-32919.211314	-375.362480	0	0	0	765.000000	232.000000	0.000000	0.676800	0.089680	3.188500	-91.572841	-283.984959	-209.367760
46	299.591443	260.128575	0.000000	254.000000	232.000000	0.000000	-7.858800	-10.278600	729.820410	20528.807806	-33273.565697	-233.387431	0	0	0	765.000000	232.000000	0.000000	0.586560	-0.560500	3.370700	-154.416657	-290.101222	-323.099054
47	299.176473	259.758175	0.000000	254.000000	232.000000	0.000000	-8.791200	-9.124200	729.468010	20248.700457	-32954.791506	-224.426613	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.269040	3.279600	-77.388470	-321.487761	-161.484129
48	299.238336	259.609568	0.000000	254.000000	232.000000	0.000000	-8.325000	-6.637800	729.115610	20130.567145	-32983.976935	-82.467104	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.381140	4.008400	11.801814	-212.095982	-247.634297
49	298.327179	258.481763	0.000000	254.000000	232.000000	0.000000	-8.391600	-4.262400	731.846710	19380.590800	-32440.700153	-7.080478	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.425980	2.368600	-73.747777	-268.132668	-161.720468
50	297.782470	258.025023	0.000000	254.000000	232.000000	0.000000	-7.636800	-1.309800	730.877610	19021.106595	-31999.627236	201.466232	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.448400	2.733000	-65.376515	-238.818539	-323.002393
51	296.622728	256.768354	0.000000	254.000000	232.000000	0.000000	-8.236200	0.888000	733.873010	18176.826795	-31279.669491	192.505302	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.582920	4.008400	154.085897	-318.838985	-247.931942
52	295.735608	255.883576	0.000000	254.000000	232.000000	0.000000	-6.615600	2.730600	737.220810	17607.469265	-30768.358515	232.079291	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.022420	4.281700	53.771182	-142.840642	-215.077341
53	294.610160	253.933299	0.000000	254.000000	232.000000	0.000000	-7.015200	4.950600	743.211610	16301.082673	-30181.942472	267.531622	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.448400	3.552900	-65.692996	-338.640053	-183.318924
54	294.424597	252.679449	0.000000	254.000000	232.000000	0.000000	-5.883000	8.569200	746.118910	15429.327591	-30161.556290	324.829002	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.336300	3.461800	-126.982234	-277.945278	-290.691181
55	293.674422	250.528623	0.000000	254.000000	232.000000	0.000000	-5.616600	11.033400	747.616610	13852.306480	-29661.256665	275.690244	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.201780	2.733000	84.934747	-267.455335	-263.740179
56	293.756217	249.055654	0.000000	254.000000	232.000000	0.000000	-4.995000	13.653000	743.828310	12686.478510	-29571.800041	235.366894	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.493240	2.277500	-1.264852	-286.838209	-274.733164
57	293.590615	246.298533	0.000000	254.000000	232.000000	0.000000	-4.884000	15.806400	739.511410	10573.928472	-29277.711811	155.165194	0	0	0	765.000000	232.000000	0.000000	-0.067680	-0.313880	3.826200	-60.575616	-284.046401	-301.551105
58	294.210412	243.710055	0.000000	254.000000	232.000000	0.000000	-4.462200	19.402800	729.291810	8540.047124	-29325.123966	145.913667	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.403560	3.370700	48.707086	-235.186988	-263.837537
59	294.999958	240.798525	0.000000	254.000000	232.000000	0.000000	-6.438000	21.889200	726.648810	6393.437901	-29792.571048	168.285521	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.515660	3.006300	-161.917441	-236.511376	-269.329414
60	296.592096	238.344442	0.000000	254.000000	232.000000	0.000000	-6.682200	23.976000	723.036710	4587.264135	-30795.649267	283.731316	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.224200	2.824100	65.264304	-289.231200	-236.755564
61	297.772405	235.469504	0.000000	254.000000	232.000000	0.000000	-8.058600	25.574399	717.662610	2489.933449	-31413.818631	274.954314	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.358720	2.095300	13.410750	-318.993802	-258.494221
62	299.250941	233.311792	0.000000	254.000000	232.000000	0.000000	-8.702400	27.994199	707.707310	928.365012	-32024.421534	372.663398	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.089680	3.006300	51.652050	-255.094917	-328.081329
63	300.483193	230.517418	0.000000	254.000000	232.000000	0.000000	-9.990000	29.437199	695.901910	-1031.731826	-32347.742795	461.673292	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.336300	4.646100	13.296620	-308.428977	-285.304673
64	302.327065	228.046313	0.000000	254.000000	232.000000	0.000000	-10.300800	31.723799	684.272709	-2705.399851	-33068.891997	692.684763	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.156940	2.459700	58.634000	-304.988416	-317.369792
65	304.046995	225.202750	0.000000	254.000000	232.000000	0.000000	-10.456200	34.276799	671.057709	-4561.347090	-33584.421834	1021.437731	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.403560	4.281700	10.825842	-388.506627	-242.308920
66	306.842460	222.520494	0.000000	254.000000	232.000000	0.000000	-10.878000	36.496799	654.054409	-6200.112658	-34561.843744	1474.723963	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.112100	3.735100	88.029852	-180.929056	-204.322438
67	309.997998	219.987182	0.000000	254.000000	232.000000	0.000000	-12.587400	37.318199	633.350909	-7608.329364	-35466.382787	1803.887409	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.224200	4.190600	27.207237	-156.748415	-279.708298
68	313.876595	217.754143	0.000000	254.000000	232.000000	0.000000	-13.320000	36.430199	606.832808	-8644.853582	-36335.082520	2315.261673	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.044840	3.370700	-3.042048	-222.505990	-263.355801
69	318.172469	215.247383	0.000000	254.000000	232.000000	0.000000	-14.829600	35.253599	578.640808	-9693.748065	-37132.809468	2724.559997	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.650180	2.824100	29.960406	-266.915141	-339.468271
70	323.326181	213.230217	0.000000	254.000000	232.000000	0.000000	-16.539000	34.099199	549.655908	-10316.922268	-38105.544925	3053.881507	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.089680	3.370700	13.981793	-179.396840	-220.534037
71	328.879004	210.881950	0.000000	254.000000	232.000000	0.000000	-18.337200	32.034599	517.587507	-10930.438630	-38756.436849	3347.731371	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.112100	3.279600	69.440876	-307.054933	-166.634297
72	335.159477	209.443561	0.000000	254.000000	232.000000	0.000000	-19.869000	28.837799	486.047707	-10963.505275	-39447.377892	3548.280188	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.515660	2.733000	53.983243	-267.684195	-247.879171
73	340.676395	207.074318	0.000000	254.000000	232.000000	0.000000	-20.579400	24.863999	456.798506	-11386.014469	-39593.647616	3624.287415	0	0	0	765.000000	232.000000	0.000000	0.180480	-0.156940	3.735100	-35.682300	-86.638192	-215.226425
74	346.225114	205.184843	0.000000	254.000000	232.000000	0.000000	-21.289800	22.688400	426.404006	-11434.090511	-39325.157850	3304.545770	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.156940	4.555000	48.442815	-269.592541	-183.020582
75	352.320510	201.093205	0.000000	254.000000	232.000000	0.000000	-20.934600	19.447200	393.278405	-12154.975240	-38667.333285	2789.122887	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.515660	2.550800	-189.888816	-248.886934	-312.316981
76	357.241014	196.886027	0.000000	254.000000	232.000000	0.000000	-21.001200	16.694400	360.329005	-12652.583066	-37200.731713	2398.194750	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.269040	2.824100	-20.918249	-262.535568	-172.352935
77	361.307120	192.550455	0.000000	254.000000	232.000000	0.000000	-21.867000	14.607600	326.762905	-12890.648042	-35063.986336	2176.263201	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.358720	2.459700	-89.936304	-255.558530	-226.114215
78	364.172340	187.171745	0.000000	254.000000	232.000000	0.000000	-22.288800	12.454200	289.496604	-12977.627624	-31894.518153	2092.054285	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.381140	2.368600	-81.389218	-106.246572	-296.226077
79	365.734478	182.673852	0.000000	254.000000	232.000000	0.000000	-20.202000	9.079800	252.582703	-12458.931925	-28222.196548	1905.269039	0	0	0	765.000000	232.000000	0.000000	0.293280	0.246620	3.826200	111.304750	-109.937026	-327.643308
80	365.694012	178.540590	0.000000	254.000000	232.000000	0.000000	-16.317000	6.127200	218.135603	-11661.400543	-24364.440762	1793.700368	0	0	0	765.000000	232.000000	0.000000	0.496320	-0.201780	3.644000	-9.240894	-352.761547	-268.935108
81	360.885702	174.233483	0.000000	254.000000	232.000000	0.000000	-12.099000	4.129200	191.529403	-11063.986410	-20471.754586	1615.322051	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.313880	3.006300	-3.964737	-285.294207	-258.319709
82	355.506381	174.439421	0.000000	254.000000	232.000000	0.000000	-9.701400	2.442000	173.028402	-9959.614996	-17563.486931	1539.472444	0	0	0	765.000000	232.000000	0.000000	0.924960	-0.269040	3.370700	-68.041235	-350.270942	-268.848549
83	345.843816	177.018697	0.000000	254.000000	232.000000	0.000000	-6.637800	-0.133200	169.416302	-9314.729059	-15559.839659	1285.777321	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.156940	3.006300	58.423013	-262.978148	-344.215251
84	332.882674	180.362565	0.000000	254.000000	232.000000	0.000000	-4.018200	-3.751800	176.376202	-9107.614735	-13913.026428	1201.153375	0	0	0	765.000000	232.000000	0.000000	0.676800	-0.358720	5.466000	96.551256	-220.813063	-274.427333
85	321.186502	186.172876	0.000000	254.000000	232.000000	0.000000	-2.131200	-7.947600	187.564903	-8595.560027	-12601.829661	1050.028808	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.336300	2.824100	-4.764887	-236.944710	-274.583906
86	310.005585	196.183891	0.000000	254.000000	232.000000	0.000000	-3.507600	-18.093000	215.845003	-7730.728160	-12088.525753	837.721302	0	0	0	765.000000	232.000000	0.000000	-0.090240	-0.381140	3.370700	-119.305627	-150.949379	-263.994109
87	301.584168	202.006776	0.000000	254.000000	232.000000	0.000000	-7.126200	-26.306999	251.613603	-7546.703102	-11972.823898	714.551672	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.403560	4.372800	-7.974122	-296.950367	-317.667785
88	302.701735	203.700611	0.000000	254.000000	232.000000	0.000000	-13.297800	-25.396799	278.131704	-7870.957396	-13545.496400	266.613869	0	0	0	765.000000	232.000000	0.000000	0.654240	-0.291460	3.006300	-143.830252	-311.113925	-279.734945
89	306.560068	202.719705	0.000000	254.000000	232.000000	0.000000	-22.533000	-20.290800	302.271104	-8850.587153	-15887.389798	-741.193490	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.224200	2.824100	8.969907	-335.386287	-209.875272
90	311.198491	202.015086	0.000000	254.000000	232.000000	0.000000	-32.833799	-16.272600	325.177104	-9750.407504	-18599.639754	-2117.662359	0	0	0	765.000000	232.000000	0.000000	0.248160	0.044840	4.190600	28.270585	-277.924246	-317.141812
91	312.825082	204.089229	0.000000	254.000000	232.000000	0.000000	-40.403999	-20.779200	344.559105	-9616.910336	-20268.717738	-3671.727106	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.089680	1.822000	-51.097206	-340.989281	-220.499204
92	308.851889	208.283279	0.000000	254.000000	232.000000	0.000000	-35.719799	-27.372599	356.364505	-8451.797446	-19547.266173	-4663.254408	0	0	0	765.000000	232.000000	0.000000	0.721920	-0.560500	4.372800	-4.685075	-89.595763	-296.157805
93	299.772663	212.119483	0.000000	254.000000	232.000000	0.000000	-23.909400	-25.263599	367.641305	-7308.899047	-16827.921429	-4389.899937	0	0	0	765.000000	232.000000	0.000000	0.248160	0.134520	3.006300	-108.526353	-163.660657	-209.480618
94	292.861755	220.508906	0.000000	254.000000	232.000000	0.000000	-6.460200	-31.368599	398.123905	-4574.879042	-15471.793653	-5032.545172	0	0	0	765.000000	232.000000	0.000000	0.902400	-0.381140	3.097400	-91.052935	-264.418643	-312.011150
95	290.509159	233.904929	0.000000	254.000000	232.000000	0.000000	9.013200	-49.616999	457.767606	872.014757	-16712.710400	-6874.023216	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.605340	2.641900	-24.522705	-276.983535	-258.739965
96	291.499646	245.127959	0.000000	254.000000	232.000000	0.000000	14.541000	-66.266999	517.323207	6791.397991	-19399.436898	-8567.203646	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.515660	2.459700	-114.794455	-176.805268	-274.733338
97	289.723910	253.064895	0.000000	254.000000	232.000000	0.000000	9.412800	-76.057198	554.501408	11680.514046	-19808.958255	-8241.037983	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.448400	2.824100	56.559515	-347.420231	-215.489934
98	284.437700	257.705662	0.000000	254.000000	232.000000	0.000000	4.573200	-78.965398	587.010308	15089.488351	-17867.243913	-6324.163323	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.313880	3.006300	-163.465530	-355.288323	-290.638758
99	279.456767	261.687714	0.000000	254.000000	232.000000	0.000000	5.749800	-78.610198	629.386409	18685.043676	-16022.142920	-4208.577562	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.336300	3.735100	41.795465	-450.852264	-204.707339
100	274.922261	264.882562	0.000000	254.000000	232.000000	0.000000	7.703400	-83.272198	684.184609	22497.743102	-14314.688757	-2603.901420	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.515660	4.372800	-228.121707	11.473557	-280.041473
101	270.419356	265.465983	0.000000	254.000000	232.000000	0.000000	8.258400	-89.798998	755.369410	25279.179508	-12402.679550	-1616.686363	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.224200	2.824100	-47.324490	-233.669912	-269.013655
102	266.464644	264.475973	0.000000	254.000000	232.000000	0.000000	9.879000	-89.421598	823.558811	26745.873627	-10265.367594	-1439.200153	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.358720	4.281700	-43.727598	-125.133016	-279.900923
103	262.079686	263.617424	0.000000	254.000000	232.000000	0.000000	11.166600	-92.773798	877.828412	27754.672978	-7092.577606	-896.867286	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.538080	2.915200	-22.016762	-314.700058	-317.912659
104	258.489990	263.199424	0.000000	254.000000	232.000000	0.000000	12.631800	-105.338998	957.999413	29889.029502	-4301.408022	-149.358451	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.044840	2.915200	-228.043815	-232.024943	-231.176083
105	257.662227	262.503761	0.000000	254.000000	232.000000	0.000000	15.406800	-119.591398	1048.830514	31993.275602	-3841.055413	-206.488887	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.381140	3.188500	-147.382497	-283.756099	-279.927222
106	256.811653	260.586472	0.000000	254.000000	232.000000	0.000000	19.536000	-125.429997	1136.842416	32498.313980	-3196.406391	-797.929431	0	0	0	765.000000	232.000000	0.000000	0.541440	0.156940	3.552900	70.398730	-232.125911	-123.296313
107	256.413532	257.804380	0.000000	254.000000	232.000000	0.000000	21.134400	-133.932597	1240.712317	32015.811914	-2994.498732	-1544.288972	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.313880	4.372800	-4.492206	-243.369768	-252.907077
108	255.842783	253.541849	0.000000	254.000000	232.000000	0.000000	24.686399	-144.233397	1345.110819	28976.173714	-2478.747322	-1672.991513	0	0	0	765.000000	232.000000	0.000000	0.654240	-0.246620	3.370700	-1.493959	-236.291763	-263.548948
109	254.735668	247.599305	0.000000	254.000000	232.000000	0.000000	28.748999	-142.812597	1427.660520	22270.512361	-1050.284475	-1633.811131	0	0	0	765.000000	232.000000	0.000000	0.225600	0.022420	4.463900	-19.617386	-277.368912	-220.376419
110	254.767419	241.080220	0.000000	254.000000	232.000000	0.000000	36.185999	-140.814597	1513.734221	13745.039821	-1161.668139	-3062.117501	0	0	0	765.000000	232.000000	0.000000	0.225600	-0.022420	2.186400	-123.685624	-293.509805	-252.695816
111	255.706266	234.068745	0.000000	254.000000	232.000000	0.000000	43.001399	-135.020397	1590.733622	3290.822594	-2714.215478	-4032.783769	0	0	0	765.000000	232.000000	0.000000	-0.180480	-0.089680	6.559200	-146.749760	-292.278837	-279.820459
